name,address,lat,lng,rating,priceLevel,userRatingCount
TACOS VIP CECINA Y ARRACHERA,"Av. Miguel Ángel de Quevedo 130, Agrícola, Chimalistac, Álvaro Obregón, 01050 Ciudad de México, Agrícola, Chimalistac, Álvaro Obregón, 01050 CDMX, Mexico",19.3473252,-99.18111230000001,4.5,,13
Tacos,"Av. Miguel Ángel de Quevedo 134, Agrícola, Oxtopulco, Coyoacán, 01050 Ciudad de México, CDMX, Mexico",19.3475406,-99.1819203,3,,2
Tacos de canasta Beto 2,"G. Pérez Valenzuela 38C, Santa Catarina, Coyoacán, 04010 Ciudad de México, CDMX, Mexico",19.351166499999998,-99.16996499999999,5,,5
La Casa de Los Tacos Coyoacán,"Felipe Carrillo Puerto 16, Coyoacán TNT, Coyoacán, 04000 Ciudad de México, CDMX, Mexico",19.3483303,-99.1632851,4.4,PRICE_LEVEL_MODERATE,3105
El Paisa de los Reyes,"Real de Los Reyes & Europa, Los Reyes, Coyoacán, 04330 Ciudad de México, CDMX, Mexico",19.3428628,-99.15718659999999,4.4,PRICE_LEVEL_MODERATE,2957
Tres Coyotes,"Ignacio Aldama 2, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.352985099999998,-99.1638459,4.3,PRICE_LEVEL_MODERATE,2164
Los Sifones,"Av. División del Nte. 2804, Parque San Andrés, Coyoacán, 04040 Ciudad de México, CDMX, Mexico",19.347236,-99.14991219999999,4.4,PRICE_LEVEL_MODERATE,5695
Taquería Los Parados Coyoacán,"Av Miguel Hidalgo, C. Caballocalco 306 A, Carmen, Coyoacán, 04000 Ciudad de México, CDMX, Mexico",19.3494383,-99.1615119,3.8,PRICE_LEVEL_MODERATE,1871
Taquería Pepe Coyotes Coyoacán,"Av Miguel Hidalgo 297, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.3498122,-99.161248,4.5,PRICE_LEVEL_MODERATE,6330
COYOTE HAMBRIENTO,"Av Miguel Hidalgo 296, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.3495317,-99.16119619999999,4.3,PRICE_LEVEL_MODERATE,1687
TACOS DE LA CRUZ,"Av. México 25, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.35243,-99.1652145,4.9,,16
Tacos Don Manolito,"Aguayo 49, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.352188899999998,-99.16271700000001,4.2,PRICE_LEVEL_MODERATE,1190
Taquería Tres Coyotes,"Av. Miguel Ángel de Quevedo 654, Coyoacán, 04000 Ciudad de México, CDMX, Mexico",19.3448568,-99.16415599999999,4.1,PRICE_LEVEL_MODERATE,3550
"Taquería ""El Chino""","esquina calle Viena, Centenario 99, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.356416199999998,-99.16339939999999,4.3,PRICE_LEVEL_MODERATE,356
Taquería La Fé,"Felipe Carrillo Puerto 2, Coyoacán TNT, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.3496795,-99.16304509999999,4.2,,258
Tacos El Güey,"Felipe Carrillo Puerto, Coyoacán TNT, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.349963499999998,-99.1629651,3.8,,88
Taqueria aguayo,"Aguayo 128, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.3508192,-99.1625883,4.4,PRICE_LEVEL_INEXPENSIVE,111
Tacos de Canasta Beto,"Berlín 184, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.3558976,-99.16120529999999,4.6,PRICE_LEVEL_INEXPENSIVE,1091
Taquería mi Compa Roy,"Av. Miguel Ángel de Quevedo 839, Barrio del Niño Jesús, Coyoacán, 04000 Ciudad de México, CDMX, Mexico",19.343663199999998,-99.1577204,4.8,,53
Tacos Jorge,"Av. México Coyoacán 347, Gral Anaya, Benito Juárez, 03340 Ciudad de México, CDMX, Mexico",19.3598361,-99.1634808,3.5,,20
Tacos de carnitas Tamales Atole,"Higuera 10-Local 5, La Concepción, Coyoacán, 04000 Ciudad de México, CDMX, Mexico",19.3491359,-99.1615985,4.1,,17
El rey del taco de canasta,"Aguayo, Cjon. Belisario Domínguez esquina, Coyoacán, 04000 Ciudad de México, CDMX, Mexico",19.3503665,-99.1628982,4.7,,9
Los Coyotes Tacos & Drinks,"Av. Miguel Ángel de Quevedo 947, El Rosedal, Coyoacán, 04330 Ciudad de México, CDMX, Mexico",19.3431104,-99.1534791,3.8,,116
Taco Naco Ermita,"Av. Ermita Iztapalapa, Cascada 120, Banjidal, Iztapalapa, 09450 Ciudad de México, CDMX, Mexico",19.3597058,-99.1384594,4,PRICE_LEVEL_MODERATE,1007
Benditos tacos,"Sur 75-A 204, Sinatel, Iztapalapa, 09470 Ciudad de México, CDMX, Mexico",19.359079599999998,-99.1328916,4.8,,11
Tacos de la güera,"C. Atletas 2, Country Club Churubusco, Coyoacán, 04210 Ciudad de México, CDMX, Mexico",19.3546746,-99.1413539,3.7,,39
"Taqueria ""Tere""","Tasqueña, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, Mexico",19.3428872,-99.13941969999999,4.8,,16
"Tacos De Canasta ""Los Famosos ""","Virginia, esq, Inglaterra col, Parque San Andrés, Coyoacán, 04040 Ciudad de México, CDMX, Mexico",19.3456704,-99.1466648,4.4,PRICE_LEVEL_INEXPENSIVE,1194
Tacos de guisado,"Esq. Plutarco E. Calles, Eje 8 Sur, Ermita Iztapalapa, sineo, Miravalle, Benito Juárez, 03580 Ciudad de México, CDMX, Mexico",19.359792499999998,-99.1395955,4.8,,13
Taquería El Compa De Coyoacán,"Av. División del Nte. 3014, Atlántida, Coyoacán, 04370 Ciudad de México, CDMX, Mexico",19.339918800000003,-99.14780239999999,4,PRICE_LEVEL_MODERATE,1217
Taco 911,"Calle Atletas, esquina con, Calz. de Tlalpan, Country Club Churubusco, Coyoacán, 04210 Ciudad de México, CDMX, Mexico",19.355178199999997,-99.1440696,4.3,,959
Dragonejo,"Dragon 6, Prado Churubusco, Coyoacán, 04320 Ciudad de México, CDMX, Mexico",19.3584688,-99.1307707,4.2,PRICE_LEVEL_MODERATE,4980
Los Tacos de la Carriola,"Mártires Irlandeses 49, San Diego, Coyoacán, 04120 Ciudad de México, CDMX, Mexico",19.349577399999998,-99.1473176,5,,2
"""Tacos Vero""","J. Aguilar y López 7, San Diego Churubusco, Coyoacán, 04120 Ciudad de México, CDMX, Mexico",19.3503291,-99.1465415,4.5,,28
Tacos El Paisa,"Paradero Norte Cc 31, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, Mexico",19.3441208,-99.1391147,4.3,,6
"""La Roca"" Mini Gorditas, tacos, quesadillas y huaraches","04040, San Andrés 17, Parque San Andrés, Coyoacán, 04040 Ciudad de México, CDMX, Mexico",19.3453028,-99.1449009,4.4,,484
Tacos de guisado de Erick,"Cerro del Mercado 14, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, Mexico",19.3449524,-99.1324853,5,,1
Tacos de Canasta,"Unnamed Road, Country Club Churubusco, Coyoacán, 04210 Ciudad de México, CDMX, Mexico",19.356541399999998,-99.14020769999999,5,,5
El Poblanito Tortas Y Tacos,"Calz Taxqueña S/N, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, Mexico",19.3422722,-99.14090999999999,3.4,,5
"Tacos de canasta "" el carnal""","Cerro del Cubilete 201-241, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, Mexico",19.3449579,-99.13251,5,,5
Studio Taco,"Taxqueña, Cerro Tres Marías 1526 esquina, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, Mexico",19.3405535,-99.13286889999999,4.3,PRICE_LEVEL_MODERATE,1760
tacos de guisado,"Calz Taxqueña 129, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, Mexico",19.34198,-99.1414685,2.5,,2
Tacos de guisado señora remedios,"Los Pinos 250, El Rosedal, Coyoacán, 04330 Ciudad de México, CDMX, Mexico",19.3396048,-99.1483883,4,,7
Tacos El Chapis,"Ermita Iztapalapa 666-A, Escuadrón 201, Iztapalapa, 09060 Ciudad de México, CDMX, Mexico",19.3568827,-99.113185,4.9,,24
Taco Shop,"Calz. de la Viga 1834, Mexicaltzingo, Iztapalapa, 09099 Ciudad de México, CDMX, Mexico",19.358799599999998,-99.1216855,4.3,,16
Tacos La Herradura,"Av. Paseo de los Jardines 222, Paseos de Taxqueña, Coyoacán, 04250 Ciudad de México, CDMX, Mexico",19.3433396,-99.1261349,3,,4
Tacos El 7,"Eje 3 oriente prolongación de arneses N° 1 san antonio culhuacan, Av. Arneses, San Antonio Culhuacan, Iztapalapa, 09800 Ciudad de México, CDMX, Mexico",19.340157599999998,-99.1125536,4.3,,8
Tacos y tortas de Suadero Lucy,"Centeno 18, Granjas Esmeralda, Iztapalapa, 09810 Ciudad de México, CDMX, Mexico",19.3565617,-99.11686189999999,5,,2
Tacos KATALAN,"Ermita Iztapalapa 595, entre Centeno y Maíz, Granjas Esmeralda, Iztapalapa, 09810 Ciudad de México, CDMX, Mexico",19.3567951,-99.11574379999999,4.1,,34
Tacos Rapacha,"Amacuzac 320, Hermosillo, Coyoacán, 04240 Ciudad de México, CDMX, Mexico",19.346709,-99.1277808,5,,1
Los Mejores Ricos Tacos del Rumbo,"Calz. de la Viga 1820, Mexicaltzingo, Iztapalapa, 09099 Ciudad de México, CDMX, Mexico",19.3593904,-99.12181629999999,,,
Puesto de Tacos,"Cda. 20 de Agosto, San Francisco Culhuacan de la Magdalena, Coyoacán, 04260 Ciudad de México, CDMX, Mexico",19.3441601,-99.11801,4.5,,40
Tacos al pastor,"Zapata, San Francisco Culhuacan de la Magdalena, Coyoacán, 04260 Ciudad de México, CDMX, Mexico",19.3394443,-99.11608050000001,5,,1
"Tacos de la Cochambres ""Carmen y Claudia","04260, Av. H. Escuela Naval Militar 186, San Francisco Culhuacan de la Magdalena, Coyoacán, 04260 Ciudad de México, CDMX, Mexico",19.342530699999998,-99.12116920000001,3.7,,28
Los Cuñados,"Campesinos 281, Progreso del Sur, Iztapalapa, 09810 Ciudad de México, CDMX, Mexico",19.352946199999998,-99.1117355,4.5,PRICE_LEVEL_INEXPENSIVE,3886
Tacos don Vic,"Campesinos Casi esquina con cereales Granjas, Esmeralda, Iztapalapa, 09810 Ciudad de México, CDMX, Mexico",19.3533352,-99.1137866,,,
Clandestino Taxqueña,"Av. H. Escuela Naval Militar 13, San Francisco Culhuacan de la Magdalena, Coyoacán, 04260 Ciudad de México, CDMX, Mexico",19.348567799999998,-99.1195942,4.8,,1777
Taqueria Ambrosio,"Ejido 11, San Francisco Culhuacan de la Magdalena, Coyoacán, 04260 Ciudad de México, CDMX, Mexico",19.3390429,-99.11780449999999,4.1,PRICE_LEVEL_MODERATE,608
Tacos de guisado,"Calz Taxqueña 1746, Taxqueña, Coyoacán, 04250 Ciudad de México, CDMX, Mexico",19.338930899999998,-99.12703189999999,4,,1
Tacos LUPE,"Subtte. Mario Fernando López Portillo 209, Zona Ermita A, Escuadrón 201, Iztapalapa, 09060 Ciudad de México, CDMX, Mexico",19.357031900000003,-99.1117331,,,
El Rey del Taco,"Ermita Iztapalapa 276, San Lucas, Iztapalapa, 09000 Ciudad de México, CDMX, Mexico",19.3560011,-99.094763,4.1,PRICE_LEVEL_MODERATE,2364
"TACOS DE TRIPA ""CRISTOPHER""","San Antonio Culhuacan, Iztapalapa, 09800 Mexico City, CDMX, Mexico",19.3382468,-99.1096389,4.6,,25
Las Cazuelas Tacos De Guisado,"Av. Tlahuac, Los Reyes Culhuacan, Iztapalapa, 09840 Ciudad de México, CDMX, Mexico",19.342496399999998,-99.1082345,5,,1
Tacos El Oso,"Acamapichtli MZ13 LT6, Amp. Los Reyes, Iztapalapa, 09840 Ciudad de México, CDMX, Mexico",19.347269,-99.10443959999999,5,,5
Tacos de Mixiotes LAS GUERAS,"Cam. a Los Reyes, Culhuacan, Iztapalapa, 09849 Ciudad de México, CDMX, Mexico",19.3467405,-99.105083,5,,2
Tacos Los Cuñados,"Av. Tlahuac 3714, Culhuacan, Iztapalapa, 09790 Ciudad de México, CDMX, Mexico",19.338424099999997,-99.10872309999999,4.6,,14
Tacos de Canasta Don Goyo,"Los Reyes 22, San Lucas, Iztapalapa, 09000 Ciudad de México, CDMX, Mexico",19.3568174,-99.1003629,4,,10
Tacos don chinto,"Amp. Los Reyes, Iztapalapa, 09840 Ciudad de México, CDMX, Mexico",19.3468011,-99.10483620000001,4.8,,24
"Ricos Tacos ""Vale""","Cda. Morelos, Valle de Luces 3ra Secc, Iztapalapa, 09800 Ciudad de México, CDMX, Mexico",19.3373973,-99.0954022,4.5,,33
Tacos de canasta Sofy,"Puentetitla 6, Ricardo Flores Magón, Iztapalapa, 09820 Ciudad de México, CDMX, Mexico",19.3550131,-99.09866410000001,5,,2
Tacos de Birria Don Juan.,"Ermita Iztapalapa, Amp Ricardo Flores Magón, Iztapalapa, 09828 Ciudad de México, CDMX, Mexico",19.355553399999998,-99.1008841,2,,1
Tacos de Canasta Doña Raquel Culhuacan,"09800, Culhuacan, Iztapalapa, 09800 Ciudad de México, CDMX, Mexico",19.3384657,-99.10903859999999,5,,1
Orange Crush Tacos Y Tortas,"Av. Año de Juárez, Granjas San Antonio, Iztapalapa, 09070 Ciudad de México, CDMX, Mexico",19.3578577,-99.10887489999999,5,,1
Tacos de Guisados Los Gordos,"Ermita Iztapalapa 998 B, San Lucas, Iztapalapa, 09000 Ciudad de México, CDMX, Mexico",19.356393399999998,-99.099841,5,,3
Tacos,"Cam. a Los Reyes 67, Culhuacan, Iztapalapa, 09790 Ciudad de México, CDMX, Mexico",19.3419271,-99.1061076,3,,2
Tacos El Peñon,"Av. Tlahuac, Los Reyes Culhuacan, Iztapalapa, 09840 Ciudad de México, CDMX, Mexico",19.3459948,-99.1075899,4.3,,70
Tacos Don Luis,"5 de Mayo 10, Culhuacan, Iztapalapa, 09790 Ciudad de México, CDMX, Mexico",19.3423142,-99.1042599,4.6,PRICE_LEVEL_INEXPENSIVE,392
Tacos Lindo Michoacán,"Valle de Luces 2da Secc, Iztapalapa, 09800 Mexico City, CDMX, Mexico",19.3395485,-99.1023836,4.6,,58
Taco Villa,"Av. Luis Hidalgo Monroy 242 09360, San Miguel, Iztapalapa, 09360 Ciudad de México, CDMX, Mexico",19.3573171,-99.0836439,3.9,,23
Tacos 5x20 pesos,"Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3502118,-99.0752488,3.6,,16
Tacos Juanita,"Av.Del Rosal Mz4 Lt26 Local 1, Los Angeles, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3470805,-99.07491669999999,3.9,,44
Tacos De Guisado Los Chenchos,"09837 de, Av. San Lorenzo 11, 8va Amp San Miguel, Iztapalapa, 00000 Ciudad de México, CDMX, Mexico",19.350442599999997,-99.075345,4.8,,4
Tacos de Birria el Bajon,"Priv. Germanio, San Juan Cerro, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3462527,-99.0790341,5,,7
"Tacos de Guisado ""El Buen Sazón"" Xóchitl","Av. Luis Hidalgo Monroy, 2da Amp San Miguel, Iztapalapa, 09360 Ciudad de México, CDMX, Mexico",19.3546934,-99.0758932,5,,2
"Tacos de carnitas ""El Michoacano""","Av. San Lorenzo, 8va Amp San Miguel, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.351150699999998,-99.0748022,3.8,,18
Tacos Don Juan,"Plutonio, San Juan Cerro, Iztapalapa, 09858 Ciudad de México, CDMX, Mexico",19.345895,-99.0786892,4.3,,3
Tacos El Cerro,"San Miguel, Iztapalapa, 09360 Ciudad de México, CDMX, Mexico",19.3560219,-99.0853546,5,,8
'El Giro' Tacos de guisado,"Av. Luis Hidalgo Monroy 387, San Miguel, Iztapalapa, 09360 Ciudad de México, CDMX, Mexico",19.3554249,-99.07849460000001,4.7,,9
Tacos Los Pichis,"Insurgentes 3 Paraje, San Juan, Iztapalapa, 09840 Ciudad de México, CDMX, Mexico",19.3417332,-99.0751428,,,
Tacos de Birria Daniel,"Priv. Germanio 16, San Juan Cerro, Iztapalapa, 09858 Ciudad de México, CDMX, Mexico",19.346121399999998,-99.0789958,4.5,,2
Puerqui Verso - Tacos de Carnitas,"Esq Cuauhtemoc, Cuauhtémoc sn, San Pablo, Iztapalapa, 09000 Ciudad de México, CDMX, Mexico",19.3585562,-99.0912216,5,,1
Tacos y antojitos El buen sazón,"Ermita Iztapalapa, El Santuario, Iztapalapa, 09836 Ciudad de México, CDMX, Mexico",19.356183899999998,-99.09107309999999,3.8,,6
Tacos de guisado Chantis,"Eje Vial 8 Sur (Calzada Ermita Iztapalapa 201(352, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3504437,-99.0740177,5,,3
Tacos Iván,"Los Ángeles, 09830 Mexico City, CDMX, Mexico",19.3504838,-99.07511620000001,4,,1
"Tacos de Guisado ""Un Taco Fuerte""","Amalpica 43, Iztapalapa, 09838 Ciudad de México, CDMX, Mexico",19.3545345,-99.08675579999999,5,,1
TACOS #1 Los más perrones,"Cuauhtémoc 55, San Pablo, Iztapalapa, 09000 Ciudad de México, CDMX, Mexico",19.358548199999998,-99.09122529999999,4,,4
"TACOS ""DOÑA MARLENE, LOS MEJORES DEL RUMBO""","Artemio Alpizar Ruz 347, San Miguel, Iztapalapa, 09360 Ciudad de México, CDMX, Mexico",19.3568619,-99.0812346,4.5,,2
Tacos cerro de la estrella,"Esq Ermita Iztapalapa, Francisco Sarabia, El Molino Iztapalapa, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3557853,-99.0858724,3.5,,2
Tacos de Carnitas MOY,"Av. del Rosal, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3442531,-99.0657468,4.5,PRICE_LEVEL_INEXPENSIVE,900
Tacos los agus,"Plutarco Elías Calles, Las Américas, Iztapalapa, 09240 Ciudad de México, CDMX, Mexico",19.357004099999997,-99.06507889999999,4.9,,15
Tacos de Guisado Santos,"Benito Juárez 172, Progresista, Iztapalapa, 09240 Ciudad de México, CDMX, Mexico",19.3563859,-99.0667467,4.3,,25
Tacos toluqueños,"F.c. Terraplén San Rafael 7, Los Ángeles Apanoaya, Iztapalapa, 09710 Ciudad de México, CDMX, Mexico",19.341209799999998,-99.05792699999999,4.2,,26
Tacos los del puente,"Ermita Iztapalapa, 2da Amp San Miguel, Iztapalapa, 09360 Ciudad de México, CDMX, Mexico",19.3493839,-99.0709772,5,,1
Don Chuy,"Av Insurgente Eugenio Jiron MZ.92 12, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3389567,-99.0651626,4.1,,102
Tortas Tacos Y Huaraches,"Av del Rosal esquina Begonia Local A, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.344158999999998,-99.0647168,4,,33
Tacos de Birria,"2da Amp San Miguel, Iztapalapa, 09360 Ciudad de México, CDMX, Mexico",19.3494898,-99.07099099999999,4.3,,13
Tacos Vikingos,"Av. Puente Ramírez 21, 2da Amp San Juan, Iztapalapa, 09858 Ciudad de México, CDMX, Mexico",19.338841199999997,-99.0699393,4.6,,9
Tacos de guisado Bere,"09860, San Juan, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.337989099999998,-99.0731483,5,,1
Tacos LA 21,"Sur21 mz13, lt117B1, Calle 6, Leyes de Reforma 1ra Secc, Iztapalapa, 09310 Ciudad de México, CDMX, Mexico",19.3600088,-99.0713083,5,,1
Tacos Al Pastor Para Fiestas,"Anillo Perif. 81, Constitución de 1917, Iztapalapa, 09260 Ciudad de México, CDMX, Mexico",19.3497986,-99.0596772,5,,1
"Birria. Tacos y Quesabirrias ""El Ales""","Av. del Rosal, Cda. Verbena esquina, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.344256899999998,-99.065159,4.5,,6
Tacos de Guisado la Gloria de Dios,"Av Insurgente Eugenio Jiron 3, San Juan, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.339078,-99.06561219999999,4.4,,10
Tacos De Canasta El Bajon 6,"Av. Antonio Díaz Soto y Gama, U.H. Vicente Guerrero, Iztapalapa, 09200 Ciudad de México, CDMX, Mexico",19.3585065,-99.055206,4.8,,18
Tacos,"Local 10, La Purísima 120, Leyes de Reforma 1ra Secc, Iztapalapa, 09310 Ciudad de México, CDMX, Mexico",19.359252299999998,-99.07168589999999,4,,10
Tacos de birria GUSTAVITO,"09830, San Lorenzo Tezonco, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3380094,-99.0732025,4.3,,26
Bienvenidos Ricos Tacos Los Cunados,"José Antonio Valenzuela, San Juan, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.344529599999998,-99.0713058,5,,2
Tacos el chaparro,"2da Amp San Miguel, Iztapalapa, 09360 Ciudad de México, CDMX, Mexico",19.3506552,-99.0736944,5,,1
Tacos el Wero,"Ermita Iztapalapa, Constitución de 1917, Iztapalapa, 09260 Ciudad de México, CDMX, Mexico",19.3463642,-99.0640707,5,,1
Taqueria La Carpa,"09200, Av. Revolución Soc. MZ15 LT54, Constitución de 1917, Iztapalapa, 09280 Ciudad de México, CDMX, Mexico",19.3512669,-99.05150909999999,4.2,,48
Tacos De Guisado Los Muñecos,"Av Samuel Gompers, Santa Cruz Meyehualco, Iztapalapa, 09290 Ciudad de México, CDMX, Mexico",19.3505067,-99.0483083,4.7,,12
LOS AUTÉNTICOS TACOS HERRERA,"C. 39 10, Santa Cruz Meyehualco, Iztapalapa, 09290 Ciudad de México, CDMX, Mexico",19.3438697,-99.040892,5,,28
"Tacos de Birria y Carnitas ""Cabrera"" la 55.","Calle 51 & Santa Cruz Meyehualco, Av. 4, Santa Cruz Meyehualco, Iztapalapa, 09290 Ciudad de México, CDMX, Mexico",19.3457966,-99.04342510000001,4.7,,22
Tacos El Cuñado,"Maurilio Mejía, Sta Cruz Meyehualco, Iztapalapa, 09700 Ciudad de México, CDMX, Mexico",19.3420533,-99.0452017,4.8,,4
Tacos y Birria “El Camilo”,"Calle Miguel Hidalgo 503, Zona Urbana Ejidal Santa María Aztahuacan, Iztapalapa, 09089 Ciudad de México, CDMX, Mexico",19.3568227,-99.0366713,4.2,,333
Super tacos Chupacabras,"C. 33 115, Santa Cruz Meyehualco, Iztapalapa, 09290 Ciudad de México, CDMX, Mexico",19.3495973,-99.0400524,4.3,PRICE_LEVEL_INEXPENSIVE,259
Tacos de carnitas el macizas,"U.H. Vicente Guerrero, Iztapalapa, 09200 Mexico City, CDMX, Mexico",19.358531199999998,-99.0496739,5,,2
Tortas Gigantes Sur12,"Ermita Iztapalapa #2219, pueblo de Santa Cruz, Iztapalapa, 09700 Ciudad de México, CDMX, Mexico",19.3431081,-99.0402711,4,PRICE_LEVEL_MODERATE,3573
Tacos Liz,"Av 5 de Mayo, Sta Cruz Meyehualco, Iztapalapa, 09700 Ciudad de México, CDMX, Mexico",19.3420912,-99.0433704,5,,5
Taqueria El Pariente,"Manuel Cañas, Santa Cruz Meyehualco, Iztapalapa, 09700 Ciudad de México, CDMX, Mexico",19.340898,-99.0421829,4.6,,53
Espartacos Taqueria,"Cuauhtémoc, Santa Cruz Meyehualco, Iztapalapa, 09700 Ciudad de México, CDMX, Mexico",19.3398668,-99.03640019999999,4.9,,22
Tacos de guisado la 39 ( El amistad),"Av Samuel compres 2035, Santa Cruz Meyehualco, Iztapalapa, 02035 Ciudad de México, CDMX, Mexico",19.350100400000002,-99.04167269999999,5,,2
Huraches y tacos la pasadita,"Cuitlahuac 3, Sta Cruz Meyehualco, Iztapalapa, 09700 Ciudad de México, CDMX, Mexico",19.3421295,-99.04049979999999,4,,1
Tacos de Canasta Checo Perez,"Av. Combate de Celaya Iztapalapa, U.H. Vicente Guerrero, Iztapalapa, 09200 Ciudad de México, CDMX, Mexico",19.3569648,-99.05359329999999,5,,2
Tacos Los Güeros,"Ermita Iztapalapa 2667, Sta Cruz Meyehualco, Iztapalapa, 09700 Ciudad de México, CDMX, Mexico",19.3425864,-99.04447619999999,4.4,PRICE_LEVEL_MODERATE,5852
Tacos el pirata,"Sta Cruz Meyehualco, Iztapalapa, 09700 Ciudad de México, CDMX, Mexico",19.3415732,-99.04741399999999,5,,3
Tacos Los Gueros,"Jacarandas, Sta Cruz Meyehualco, Iztapalapa, 09280 Ciudad de México, CDMX, Mexico",19.3427084,-99.0499749,4.4,,802
Terraza Colibrí,"Ignacio Manuel Altamirano, Las Peñas, Hank González, Iztapalapa, 09750 Ciudad de México, CDMX, Mexico",19.33796,-99.0477042,4.8,,4
Tacos Popelle,"Av Samuel Gompers 4, Constitución de 1917, Iztapalapa, 09260 Ciudad de México, CDMX, Mexico",19.351060099999998,-99.05297329999999,4.4,PRICE_LEVEL_MODERATE,2694
CARIÑO Tacos y Barra,"Prol. 5 de Mayo, La Martinica, Álvaro Obregón, 01620 Ciudad de México, CDMX, Mexico",19.3612927,-99.2218171,4.5,,209
Tacos Y Tortas El Güero,"Golondrina Acerada, Golondrinas, Álvaro Obregón, 01270 Ciudad de México, CDMX, Mexico",19.3794805,-99.2111815,4.6,,50
Tacos de Canasta Los Canastos,"C. 22, Olivar del Conde 1ra Secc, Álvaro Obregón, 01400 Ciudad de México, CDMX, Mexico",19.373743299999997,-99.2095059,4.7,,117
"Tacos al Carbón ""Mi Oficina"" Centenario","Calle Santa Fe Milpa Alta, 5 de Mayo Esquina, Merced Gómez, Álvaro Obregón, 01600 Ciudad de México, CDMX, Mexico",19.365476299999997,-99.20635139999999,5,,1
Tacos El Borbolla,"Padre Hidalgo 216, Olivar del Conde 1ra Secc, Álvaro Obregón, 01410 Ciudad de México, CDMX, Mexico",19.3759116,-99.21039209999999,4.1,,34
Tacos La Guera,"Av Centenario 941, Huitlalli, Álvaro Obregón, 01567 Ciudad de México, CDMX, Mexico",19.362374199999998,-99.2242967,4.2,,5
Tacos de Birria Los Bravos de Coatepec Harinas,"Avenida sta. Lucia y Agustín Lara, Olivar del Conde 2da Secc, Álvaro Obregón, 01400 Ciudad de México, CDMX, Mexico",19.3709181,-99.2141585,4.6,,40
"EL ASTRO, gorditas y tacos","Av. Miguel Hidalgo 7, Col. Olivar del Conde, Olivar del Conde 2da Secc, Álvaro Obregón, 01408 Ciudad de México, CDMX, Mexico",19.372489599999998,-99.21498249999999,3.7,,9
TACOS EL REY,"Jinete 32, Colina del Sur, Álvaro Obregón, 01450 Ciudad de México, CDMX, Mexico",19.3696984,-99.218578,3.4,,11
Tacos de Canasta Los Canastos Entrega Olivar,"Av. Miguel Hidalgo 5, Pre Concreto, Álvaro Obregón, 01400 Ciudad de México, CDMX, Mexico",19.373017300000004,-99.2121799,5,,2
Tacos de Canasta a Domicilio,"C. 25 144, Col. Olivar del Conde, Hogar y Redención, Álvaro Obregón, 01400 Ciudad de México, CDMX, Mexico",19.3694198,-99.21614369999999,3.5,,39
Tacos de canasta Los Canastos,"Av. Sta. Lucia 899-913, Colina del Sur, Álvaro Obregón, 01430 Ciudad de México, CDMX, Mexico",19.3690012,-99.2235675,3,,1
"Tacos ""Doña Ale""","01400, Olivar del Conde 1ra Secc, Álvaro Obregón, 01400 Ciudad de México, CDMX, Mexico",19.3760738,-99.2061872,5,,1
Tacos los diablos,"5 de Mayo 325, Merced Gómez, Álvaro Obregón, 01600 Ciudad de México, CDMX, Mexico",19.3651513,-99.2084572,,,
Tacos Y Tortas La Flama,"Av. Sta. Lucia, Olivar del Conde 1ra Secc, Álvaro Obregón, 01450 Ciudad de México, CDMX, Mexico",19.3726949,-99.20852119999999,3.9,,7
